lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust
237.833,37.324,0,44,PAWT_GPS,-23.908,29.148,0.179,0.179,1,0,1,0,0,0
237.825,38.351,0,45,GAME_GPS,-12.679,10.951,0.149,0.149,1,0,1,0,0,0
237.816,37.691,0,44,SLBB_GPS,-18.928,22.753,0.209,0.209,1,0,1,0,0,0
237.805,37.147,0,41,EAUN_GPS,-28.153,33.856,0.149,0.149,1,0,1,0,0,0
237.797,38.313,0,45,MADI_GPS,-13.791,13.959,0.149,0.149,1,0,1,0,0,0
237.784,37.312,0,41,TRUE_GPS,-24.918,30.963,0.179,0.209,1,0,1,0,0,0
237.778,37.884,0,43,BAPK_GPS,-16.19,18.065,0.149,0.179,1,0,1,0,0,0
237.771,38.043,0,43,CROC_GPS,-15.755,16.167,0.328,0.328,1,0,1,0,0,0
237.753,37.879,0,43,04GG_GPS,-16.595,17.272,0.239,0.239,1,0,1,0,0,0
237.749,37.87,0,43,STAD_GPS,-18.198,22.873,0.268,0.269,1,0,1,0,0,0
237.748,37.871,0,43,STAC_GPS,-17.898,22.273,0.268,0.269,1,0,1,0,0,0
237.745,38.03,0,43,0410_GPS,-16.563,17.574,0.298,0.358,1,0,1,0,0,0
237.741,38.324,0,45,HAGG_GPS,-13.097,15.075,0.149,0.149,1,0,1,0,0,0
237.735,37.872,0,44,UCBK_GPS,-19.3,22.777,0.149,0.179,1,0,1,0,0,0
237.726,37.9,0,43,FLES_GPS,-18.394,18.98,0.567,0.388,1,0,1,0,0,0
237.716,37.274,0,41,HAUL_GPS,-24.937,33.883,0.268,0.299,1,0,1,0,0,0
237.695,37.937,0,43,MA_A_GPS,-19.691,22.989,0.298,0.239,1,0,1,0,0,0
237.662,38.258,0,43,DEAL_GPS,-14.325,16.699,0.209,0.239,1,0,1,0,0,0
237.66,37.934,0,44,RMD1_GPS,-19.398,23.1,0.418,0.508,1,0,1,0,0,0
237.644,37.99,0,44,SPA1_GPS,-15.887,18.804,0.268,0.269,1,0,1,0,0,0
237.641,37.228,0,41,HALM_GPS,-29.659,34.405,0.179,0.209,1,0,1,0,0,0
237.638,38.283,0,43,HENN_GPS,-14.022,18.606,0.507,0.567,1,0,1,0,0,0
237.634,37.81,0,44,NAVY_GPS,-20.629,25.007,0.149,0.179,1,0,1,0,0,0
237.618,37.592,0,44,PEEE_GPS,-21.88,28.812,0.209,0.209,1,0,1,0,0,0
237.605,37.183,0,30,PIGE_GPS,-28.575,35.616,0.179,0.179,1,0,1,0,0,0
237.598,37.942,0,44,HIL4_GPS,-20.405,24.417,0.328,0.328,1,0,1,0,0,0
237.584,37.959,0,44,SNPR_GPS,-20.103,23.022,0.239,0.269,1,0,1,0,0,0
237.545,37.805,0,44,PRSD_GPS,-22.544,26.333,0.239,0.239,1,0,1,0,0,0
237.544,38.223,0,43,AIRR_GPS,-16.351,18.833,0.149,0.149,1,0,1,0,0,0
237.544,37.527,0,41,PALO_GPS,-26.207,31.833,0.179,0.179,1,0,1,0,0,0
237.542,37.609,0,41,SWEE_GPS,-24.888,30.834,0.179,0.179,1,0,1,0,0,0
237.496,37.509,0,30,WHAL_GPS,-26.518,33.248,0.209,0.209,1,0,1,0,0,0
237.473,38.236,0,44,ADOO_GPS,-17.059,21.855,0.149,0.149,1,0,1,0,0,0
237.405,38.186,0,44,COR__GPS,-19.181,23.675,0.149,0.149,1,0,1,0,0,0
237.401,37.923,0,44,T3R2_GPS,-22.74,26.376,0.179,0.179,1,0,1,0,0,0
237.263,38.093,0,44,NICC_GPS,-21.224,28.116,0.149,0.149,1,0,1,0,0,0
237.187,38.087,0,44,1395_GPS,-23.837,29.339,0.179,0.179,1,0,1,0,0,0
237.131,38.08,0,30,PRH2_GPS,-24.647,32.256,0.149,0.149,1,0,1,0,0,0
237.063,38.104,0,30,PRNC_GPS,-28.053,33.576,0.477,0.448,1,0,1,0,0,0
210.394,-17.577,0,30,THTI_GPS,-66.958,47.557,0.209,0.179,1,0,1,0,0,0
237.141,49.192,0,14,BCSF_PAN,3.763,1.97,0.169,0.18,1,0,1,0,0,0
237.419,45.566,0,7,PDXB_PAN,4.9,6.527,0.77,0.824,1,0,1,0,0,0
236.459,46.966,0,9,SATS_PAN,5.017,7.391,0.506,0.605,1,0,1,0,0,0
236.232,46.209,0,15,TPW2_PAN,5.972,6.516,0.294,0.198,1,0,1,0,0,0
237.031,46.675,0,9,WACS_PAN,3.476,6.08,0.296,0.321,1,0,1,0,0,0
