name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max
asdfbbaab                                                          ,238.145,37.416,238.161,37.379,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbaba                                                          ,238.161,37.379,238.169,37.349,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbabbaa                                                        ,238.169,37.349,238.175,37.328,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbabbab                                                        ,238.175,37.328,238.186,37.314,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbabbba                                                        ,238.186,37.314,238.197,37.305,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbabbbb                                                        ,238.197,37.305,238.225,37.288,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbb                                                            ,239.467,34.095,239.489,34.022,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbb                                                            ,238.895,36.555,238.887,36.526,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbb                                                            ,237.824,37.785,237.867,37.734,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbbaaa                                                         ,238.225,37.288,238.24,37.278,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbbaab                                                         ,238.24,37.278,238.269,37.252,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbbaba                                                         ,238.269,37.252,238.288,37.242,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbbabb                                                         ,238.288,37.242,238.332,37.233,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
asdfbbbb                                                           ,238.332,37.233,238.353,37.224,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
bra                                                                ,247.764,42.286,247.087,43.873,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
brb                                                                ,247.087,43.873,245.927,44.722,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.1964,49.3084,235.1699,49.32,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.1699,49.32,235.1559,49.3288,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.1559,49.3288,235.1399,49.3361,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.1399,49.3361,235.1286,49.3418,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.1286,49.3418,235.105,49.3563,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.105,49.3563,235.0856,49.3739,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.0856,49.3739,235.0675,49.3899,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.0675,49.3899,235.0533,49.4007,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.0533,49.4007,235.0384,49.4127,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.0384,49.4127,235.0112,49.431,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,235.0112,49.431,234.9954,49.4421,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9954,49.4421,234.9852,49.452,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9852,49.452,234.9743,49.4595,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9743,49.4595,234.9519,49.4745,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9519,49.4745,234.9388,49.4835,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9388,49.4835,234.9275,49.4894,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9275,49.4894,234.9166,49.4956,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9166,49.4956,234.9056,49.502,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.9056,49.502,234.8997,49.5055,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8997,49.5055,234.8851,49.5121,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8851,49.5121,234.8732,49.5176,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8732,49.5176,234.8534,49.5311,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8534,49.5311,234.8466,49.5392,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8466,49.5392,234.838,49.5484,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.838,49.5484,234.8287,49.5545,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8287,49.5545,234.8233,49.5646,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8233,49.5646,234.8096,49.5775,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8096,49.5775,234.8005,49.5826,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.8005,49.5826,234.7844,49.5904,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7844,49.5904,234.7775,49.5951,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7775,49.5951,234.766,49.601,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.766,49.601,234.7549,49.6066,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7549,49.6066,234.7499,49.6146,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7499,49.6146,234.7421,49.6247,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7421,49.6247,234.7244,49.6405,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7244,49.6405,234.7145,49.6478,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7145,49.6478,234.7083,49.653,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7083,49.653,234.7007,49.6607,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.7007,49.6607,234.6911,49.6666,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.6911,49.6666,234.679,49.6736,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.679,49.6736,234.6685,49.6775,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.6685,49.6775,234.6526,49.6817,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.6526,49.6817,234.6455,49.6855,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.6455,49.6855,234.6376,49.6899,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf011                                                              ,234.6376,49.6899,234.6242,49.695,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,234.2288,50.0295,234.1428,50.0465,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,234.1428,50.0465,234.0975,50.0605,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,234.0975,50.0605,234.0012,50.0853,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,234.0012,50.0853,233.8661,50.126,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.8661,50.126,233.7846,50.1386,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.7846,50.1386,233.7118,50.1601,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.7118,50.1601,233.618,50.1815,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.618,50.1815,233.518,50.2094,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.518,50.2094,233.3454,50.2452,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.3454,50.2452,233.2366,50.2571,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.2366,50.2571,233.0167,50.3227,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf343                                                              ,233.0167,50.3227,232.7981,50.3655,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.6242,49.695,234.5912,49.6947,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.5912,49.6947,234.552,49.7057,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.552,49.7057,234.4926,49.7133,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.4926,49.7133,234.4385,49.7317,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.4385,49.7317,234.3908,49.783,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.3908,49.783,234.3867,49.8171,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.3867,49.8171,234.3306,49.9064,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.3306,49.9064,234.2438,50.001,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cf349                                                              ,234.2438,50.001,234.2288,50.0295,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_camp_rock_complete_trace_part1_s                               ,243.381,34.768,243.472,34.668,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_camp_rock_complete_trace_part2_s                               ,243.333,34.836,243.381,34.768,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_camp_rock_complete_trace_part3_s                               ,243.233,34.922,243.333,34.836,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_camp_rock_complete_trace_part4_s                               ,243.115,34.954,243.233,34.922,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_cucamonga_extruded_truncated_at_sa_trace_part1_s               ,242.292,34.123,242.372,34.165,131.9,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_cucamonga_extruded_truncated_at_sa_trace_part2_s               ,242.372,34.165,242.441,34.174,136.5,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_cucamonga_extruded_truncated_at_sa_trace_part3_s               ,242.441,34.174,242.489,34.175,136.4,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_cucamonga_extruded_truncated_at_sa_trace_part4_s               ,242.489,34.175,242.556,34.18,136.3,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part10_s                     ,243.276,36.003,243.292,35.926,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part11_s                     ,243.292,35.926,243.336,35.877,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part12_s                     ,243.336,35.877,243.384,35.846,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part13_s                     ,243.384,35.846,243.399,35.791,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part14_s                     ,243.399,35.791,243.445,35.723,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part15_s                     ,243.445,35.723,243.484,35.703,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part16_s                     ,243.484,35.703,243.516,35.675,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part17_s                     ,243.516,35.675,243.551,35.627,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part18_s                     ,243.551,35.627,243.601,35.603,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part19_s                     ,243.242,36.153,243.243,36.054,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part1_s                      ,243.121,36.535,243.156,36.447,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part2_s                      ,243.156,36.447,243.173,36.398,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part3_s                      ,243.173,36.398,243.214,36.336,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part4_s                      ,243.214,36.336,243.229,36.301,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part5_s                      ,243.229,36.301,243.23,36.263,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part6_s                      ,243.23,36.263,243.242,36.153,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_death_valley_split_complete_trace_part9_s                      ,243.243,36.054,243.276,36.003,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_east_montebello_complete_trace_part1_s                         ,241.862,34.118,241.883,34.086,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_east_montebello_complete_trace_part2_s                         ,241.883,34.086,241.931,34.028,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_east_north_frontal_zone_smooth_extruded_trace_part1_s          ,243.411,34.321,243.475,34.31,41.9,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_east_north_frontal_zone_smooth_extruded_trace_part2_s          ,243.357,34.34,243.411,34.321,41.1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_east_north_frontal_zone_smooth_extruded_trace_part3_s          ,243.29,34.346,243.357,34.34,38.8,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_east_north_frontal_zone_smooth_extruded_trace_part4_s          ,243.2,34.337,243.29,34.346,41.5,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_eureka_peak_west_deception_canyon_extruded_trace_part1_s_2a    ,243.58,34.131,243.638,34.066,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_eureka_peak_west_deception_canyon_extruded_trace_part1_s_2b    ,243.638,34.066,243.671,34.008,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_furnace_creek_long_complete_trace_part10_s_2                   ,243.012,36.625,243.056,36.595,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_furnace_creek_long_complete_trace_part11_s_2                   ,243.056,36.595,243.108,36.563,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
cfm_furnace_creek_long_complete_trace_part1_s_2a                   ,242.347,37.296,242.452,37.188,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
